Schedule_ID,Doctor_ID,Day_Of_Week,Start_Time,End_Time,Slot_Duration_Minutes,Max_Patients
SCHED002671,DOC000535,Monday,09:00,17:00,15,32
SCHED002672,DOC000535,Tuesday,09:00,17:00,15,32
SCHED002673,DOC000535,Wednesday,09:00,17:00,15,32
SCHED002674,DOC000535,Thursday,09:00,17:00,15,32
SCHED002675,DOC000535,Friday,09:00,17:00,15,32
SCHED002676,DOC000536,Monday,09:00,17:00,15,32
SCHED002677,DOC000536,Tuesday,09:00,17:00,15,32
SCHED002678,DOC000536,Wednesday,09:00,17:00,15,32
SCHED002679,DOC000536,Thursday,09:00,17:00,15,32
SCHED002680,DOC000536,Friday,09:00,17:00,15,32
SCHED002681,DOC000537,Monday,09:00,17:00,15,32
SCHED002682,DOC000537,Tuesday,09:00,17:00,15,32
SCHED002683,DOC000537,Wednesday,09:00,17:00,15,32
SCHED002684,DOC000537,Thursday,09:00,17:00,15,32
SCHED002685,DOC000537,Friday,09:00,17:00,15,32
SCHED002686,DOC000538,Monday,09:00,17:00,15,32
SCHED002687,DOC000538,Tuesday,09:00,17:00,15,32
SCHED002688,DOC000538,Wednesday,09:00,17:00,15,32
SCHED002689,DOC000538,Thursday,09:00,17:00,15,32
SCHED002690,DOC000538,Friday,09:00,17:00,15,32
SCHED002691,DOC000539,Monday,09:00,17:00,15,32
SCHED002692,DOC000539,Tuesday,09:00,17:00,15,32
SCHED002693,DOC000539,Wednesday,09:00,17:00,15,32
SCHED002694,DOC000539,Thursday,09:00,17:00,15,32
SCHED002695,DOC000539,Friday,09:00,17:00,15,32
SCHED002696,DOC000540,Monday,09:00,17:00,15,32
SCHED002697,DOC000540,Tuesday,09:00,17:00,15,32
SCHED002698,DOC000540,Wednesday,09:00,17:00,15,32
SCHED002699,DOC000540,Thursday,09:00,17:00,15,32
SCHED002700,DOC000540,Friday,09:00,17:00,15,32
SCHED002701,DOC000541,Monday,09:00,17:00,15,32
SCHED002702,DOC000541,Tuesday,09:00,17:00,15,32
SCHED002703,DOC000541,Wednesday,09:00,17:00,15,32
SCHED002704,DOC000541,Thursday,09:00,17:00,15,32
SCHED002705,DOC000541,Friday,09:00,17:00,15,32
SCHED002706,DOC000542,Monday,09:00,17:00,15,32
SCHED002707,DOC000542,Tuesday,09:00,17:00,15,32
SCHED002708,DOC000542,Wednesday,09:00,17:00,15,32
SCHED002709,DOC000542,Thursday,09:00,17:00,15,32
SCHED002710,DOC000542,Friday,09:00,17:00,15,32
SCHED002711,DOC000543,Monday,09:00,17:00,15,32
SCHED002712,DOC000543,Tuesday,09:00,17:00,15,32
SCHED002713,DOC000543,Wednesday,09:00,17:00,15,32
SCHED002714,DOC000543,Thursday,09:00,17:00,15,32
SCHED002715,DOC000543,Friday,09:00,17:00,15,32
SCHED002716,DOC000544,Monday,09:00,17:00,15,32
SCHED002717,DOC000544,Tuesday,09:00,17:00,15,32
SCHED002718,DOC000544,Wednesday,09:00,17:00,15,32
SCHED002719,DOC000544,Thursday,09:00,17:00,15,32
SCHED002720,DOC000544,Friday,09:00,17:00,15,32
SCHED002721,DOC000545,Monday,09:00,17:00,15,32
SCHED002722,DOC000545,Tuesday,09:00,17:00,15,32
SCHED002723,DOC000545,Wednesday,09:00,17:00,15,32
SCHED002724,DOC000545,Thursday,09:00,17:00,15,32
SCHED002725,DOC000545,Friday,09:00,17:00,15,32
SCHED002726,DOC000546,Monday,09:00,17:00,15,32
SCHED002727,DOC000546,Tuesday,09:00,17:00,15,32
SCHED002728,DOC000546,Wednesday,09:00,17:00,15,32
SCHED002729,DOC000546,Thursday,09:00,17:00,15,32
SCHED002730,DOC000546,Friday,09:00,17:00,15,32
SCHED002731,DOC000547,Monday,09:00,17:00,15,32
SCHED002732,DOC000547,Tuesday,09:00,17:00,15,32
SCHED002733,DOC000547,Wednesday,09:00,17:00,15,32
SCHED002734,DOC000547,Thursday,09:00,17:00,15,32
SCHED002735,DOC000547,Friday,09:00,17:00,15,32
SCHED002736,DOC000548,Monday,09:00,17:00,15,32
SCHED002737,DOC000548,Tuesday,09:00,17:00,15,32
SCHED002738,DOC000548,Wednesday,09:00,17:00,15,32
SCHED002739,DOC000548,Thursday,09:00,17:00,15,32
SCHED002740,DOC000548,Friday,09:00,17:00,15,32
SCHED002741,DOC000549,Monday,09:00,17:00,15,32
SCHED002742,DOC000549,Tuesday,09:00,17:00,15,32
SCHED002743,DOC000549,Wednesday,09:00,17:00,15,32
SCHED002744,DOC000549,Thursday,09:00,17:00,15,32
SCHED002745,DOC000549,Friday,09:00,17:00,15,32
SCHED002746,DOC000550,Monday,09:00,17:00,15,32
SCHED002747,DOC000550,Tuesday,09:00,17:00,15,32
SCHED002748,DOC000550,Wednesday,09:00,17:00,15,32
SCHED002749,DOC000550,Thursday,09:00,17:00,15,32
SCHED002750,DOC000550,Friday,09:00,17:00,15,32
SCHED002751,DOC000551,Monday,09:00,17:00,15,32
SCHED002752,DOC000551,Tuesday,09:00,17:00,15,32
SCHED002753,DOC000551,Wednesday,09:00,17:00,15,32
SCHED002754,DOC000551,Thursday,09:00,17:00,15,32
SCHED002755,DOC000551,Friday,09:00,17:00,15,32
SCHED002756,DOC000552,Monday,09:00,17:00,15,32
SCHED002757,DOC000552,Tuesday,09:00,17:00,15,32
SCHED002758,DOC000552,Wednesday,09:00,17:00,15,32
SCHED002759,DOC000552,Thursday,09:00,17:00,15,32
SCHED002760,DOC000552,Friday,09:00,17:00,15,32
SCHED002761,DOC000553,Monday,09:00,17:00,15,32
SCHED002762,DOC000553,Tuesday,09:00,17:00,15,32
SCHED002763,DOC000553,Wednesday,09:00,17:00,15,32
SCHED002764,DOC000553,Thursday,09:00,17:00,15,32
SCHED002765,DOC000553,Friday,09:00,17:00,15,32
SCHED002766,DOC000554,Monday,09:00,17:00,15,32
SCHED002767,DOC000554,Tuesday,09:00,17:00,15,32
SCHED002768,DOC000554,Wednesday,09:00,17:00,15,32
SCHED002769,DOC000554,Thursday,09:00,17:00,15,32
SCHED002770,DOC000554,Friday,09:00,17:00,15,32
SCHED002771,DOC000555,Monday,09:00,17:00,15,32
SCHED002772,DOC000555,Tuesday,09:00,17:00,15,32
SCHED002773,DOC000555,Wednesday,09:00,17:00,15,32
SCHED002774,DOC000555,Thursday,09:00,17:00,15,32
SCHED002775,DOC000555,Friday,09:00,17:00,15,32
SCHED002776,DOC000556,Monday,09:00,17:00,15,32
SCHED002777,DOC000556,Tuesday,09:00,17:00,15,32
SCHED002778,DOC000556,Wednesday,09:00,17:00,15,32
SCHED002779,DOC000556,Thursday,09:00,17:00,15,32
SCHED002780,DOC000556,Friday,09:00,17:00,15,32
SCHED002781,DOC000557,Monday,09:00,17:00,15,32
SCHED002782,DOC000557,Tuesday,09:00,17:00,15,32
SCHED002783,DOC000557,Wednesday,09:00,17:00,15,32
SCHED002784,DOC000557,Thursday,09:00,17:00,15,32
SCHED002785,DOC000557,Friday,09:00,17:00,15,32
SCHED002786,DOC000558,Monday,09:00,17:00,15,32
SCHED002787,DOC000558,Tuesday,09:00,17:00,15,32
SCHED002788,DOC000558,Wednesday,09:00,17:00,15,32
SCHED002789,DOC000558,Thursday,09:00,17:00,15,32
SCHED002790,DOC000558,Friday,09:00,17:00,15,32
SCHED002791,DOC000559,Monday,09:00,17:00,15,32
SCHED002792,DOC000559,Tuesday,09:00,17:00,15,32
SCHED002793,DOC000559,Wednesday,09:00,17:00,15,32
SCHED002794,DOC000559,Thursday,09:00,17:00,15,32
SCHED002795,DOC000559,Friday,09:00,17:00,15,32
SCHED002796,DOC000560,Monday,09:00,17:00,15,32
SCHED002797,DOC000560,Tuesday,09:00,17:00,15,32
SCHED002798,DOC000560,Wednesday,09:00,17:00,15,32
SCHED002799,DOC000560,Thursday,09:00,17:00,15,32
SCHED002800,DOC000560,Friday,09:00,17:00,15,32
SCHED002801,DOC000561,Monday,09:00,17:00,15,32
SCHED002802,DOC000561,Tuesday,09:00,17:00,15,32
SCHED002803,DOC000561,Wednesday,09:00,17:00,15,32
SCHED002804,DOC000561,Thursday,09:00,17:00,15,32
SCHED002805,DOC000561,Friday,09:00,17:00,15,32
SCHED002806,DOC000562,Monday,09:00,17:00,15,32
SCHED002807,DOC000562,Tuesday,09:00,17:00,15,32
SCHED002808,DOC000562,Wednesday,09:00,17:00,15,32
SCHED002809,DOC000562,Thursday,09:00,17:00,15,32
SCHED002810,DOC000562,Friday,09:00,17:00,15,32
SCHED002811,DOC000563,Monday,09:00,17:00,15,32
SCHED002812,DOC000563,Tuesday,09:00,17:00,15,32
SCHED002813,DOC000563,Wednesday,09:00,17:00,15,32
SCHED002814,DOC000563,Thursday,09:00,17:00,15,32
SCHED002815,DOC000563,Friday,09:00,17:00,15,32
SCHED002816,DOC000564,Monday,09:00,17:00,15,32
SCHED002817,DOC000564,Tuesday,09:00,17:00,15,32
SCHED002818,DOC000564,Wednesday,09:00,17:00,15,32
SCHED002819,DOC000564,Thursday,09:00,17:00,15,32
SCHED002820,DOC000564,Friday,09:00,17:00,15,32
SCHED002821,DOC000565,Monday,09:00,17:00,15,32
SCHED002822,DOC000565,Tuesday,09:00,17:00,15,32
SCHED002823,DOC000565,Wednesday,09:00,17:00,15,32
SCHED002824,DOC000565,Thursday,09:00,17:00,15,32
SCHED002825,DOC000565,Friday,09:00,17:00,15,32
SCHED002826,DOC000566,Monday,09:00,17:00,15,32
SCHED002827,DOC000566,Tuesday,09:00,17:00,15,32
SCHED002828,DOC000566,Wednesday,09:00,17:00,15,32
SCHED002829,DOC000566,Thursday,09:00,17:00,15,32
SCHED002830,DOC000566,Friday,09:00,17:00,15,32
SCHED002831,DOC000567,Monday,09:00,17:00,15,32
SCHED002832,DOC000567,Tuesday,09:00,17:00,15,32
SCHED002833,DOC000567,Wednesday,09:00,17:00,15,32
SCHED002834,DOC000567,Thursday,09:00,17:00,15,32
SCHED002835,DOC000567,Friday,09:00,17:00,15,32
SCHED002836,DOC000568,Monday,09:00,17:00,15,32
SCHED002837,DOC000568,Tuesday,09:00,17:00,15,32
SCHED002838,DOC000568,Wednesday,09:00,17:00,15,32
SCHED002839,DOC000568,Thursday,09:00,17:00,15,32
SCHED002840,DOC000568,Friday,09:00,17:00,15,32
SCHED002841,DOC000569,Monday,09:00,17:00,15,32
SCHED002842,DOC000569,Tuesday,09:00,17:00,15,32
SCHED002843,DOC000569,Wednesday,09:00,17:00,15,32
SCHED002844,DOC000569,Thursday,09:00,17:00,15,32
SCHED002845,DOC000569,Friday,09:00,17:00,15,32
SCHED002846,DOC000570,Monday,09:00,17:00,15,32
SCHED002847,DOC000570,Tuesday,09:00,17:00,15,32
SCHED002848,DOC000570,Wednesday,09:00,17:00,15,32
SCHED002849,DOC000570,Thursday,09:00,17:00,15,32
SCHED002850,DOC000570,Friday,09:00,17:00,15,32
SCHED002851,DOC000571,Monday,09:00,17:00,15,32
SCHED002852,DOC000571,Tuesday,09:00,17:00,15,32
SCHED002853,DOC000571,Wednesday,09:00,17:00,15,32
SCHED002854,DOC000571,Thursday,09:00,17:00,15,32
SCHED002855,DOC000571,Friday,09:00,17:00,15,32
SCHED002856,DOC000572,Monday,09:00,17:00,15,32
SCHED002857,DOC000572,Tuesday,09:00,17:00,15,32
SCHED002858,DOC000572,Wednesday,09:00,17:00,15,32
SCHED002859,DOC000572,Thursday,09:00,17:00,15,32
SCHED002860,DOC000572,Friday,09:00,17:00,15,32
SCHED002861,DOC000573,Monday,09:00,17:00,15,32
SCHED002862,DOC000573,Tuesday,09:00,17:00,15,32
SCHED002863,DOC000573,Wednesday,09:00,17:00,15,32
SCHED002864,DOC000573,Thursday,09:00,17:00,15,32
SCHED002865,DOC000573,Friday,09:00,17:00,15,32
SCHED002866,DOC000574,Monday,09:00,17:00,15,32
SCHED002867,DOC000574,Tuesday,09:00,17:00,15,32
SCHED002868,DOC000574,Wednesday,09:00,17:00,15,32
SCHED002869,DOC000574,Thursday,09:00,17:00,15,32
SCHED002870,DOC000574,Friday,09:00,17:00,15,32
SCHED002871,DOC000575,Monday,09:00,17:00,15,32
SCHED002872,DOC000575,Tuesday,09:00,17:00,15,32
SCHED002873,DOC000575,Wednesday,09:00,17:00,15,32
SCHED002874,DOC000575,Thursday,09:00,17:00,15,32
SCHED002875,DOC000575,Friday,09:00,17:00,15,32
SCHED002876,DOC000576,Monday,09:00,17:00,15,32
SCHED002877,DOC000576,Tuesday,09:00,17:00,15,32
SCHED002878,DOC000576,Wednesday,09:00,17:00,15,32
SCHED002879,DOC000576,Thursday,09:00,17:00,15,32
SCHED002880,DOC000576,Friday,09:00,17:00,15,32
SCHED002881,DOC000577,Monday,09:00,17:00,15,32
SCHED002882,DOC000577,Tuesday,09:00,17:00,15,32
SCHED002883,DOC000577,Wednesday,09:00,17:00,15,32
SCHED002884,DOC000577,Thursday,09:00,17:00,15,32
SCHED002885,DOC000577,Friday,09:00,17:00,15,32
SCHED002886,DOC000578,Monday,09:00,17:00,15,32
SCHED002887,DOC000578,Tuesday,09:00,17:00,15,32
SCHED002888,DOC000578,Wednesday,09:00,17:00,15,32
SCHED002889,DOC000578,Thursday,09:00,17:00,15,32
SCHED002890,DOC000578,Friday,09:00,17:00,15,32
SCHED002891,DOC000579,Monday,09:00,17:00,15,32
SCHED002892,DOC000579,Tuesday,09:00,17:00,15,32
SCHED002893,DOC000579,Wednesday,09:00,17:00,15,32
SCHED002894,DOC000579,Thursday,09:00,17:00,15,32
SCHED002895,DOC000579,Friday,09:00,17:00,15,32
SCHED002896,DOC000580,Monday,09:00,17:00,15,32
SCHED002897,DOC000580,Tuesday,09:00,17:00,15,32
SCHED002898,DOC000580,Wednesday,09:00,17:00,15,32
SCHED002899,DOC000580,Thursday,09:00,17:00,15,32
SCHED002900,DOC000580,Friday,09:00,17:00,15,32
SCHED002901,DOC000581,Monday,09:00,17:00,15,32
SCHED002902,DOC000581,Tuesday,09:00,17:00,15,32
SCHED002903,DOC000581,Wednesday,09:00,17:00,15,32
SCHED002904,DOC000581,Thursday,09:00,17:00,15,32
SCHED002905,DOC000581,Friday,09:00,17:00,15,32
SCHED002906,DOC000582,Monday,09:00,17:00,15,32
SCHED002907,DOC000582,Tuesday,09:00,17:00,15,32
SCHED002908,DOC000582,Wednesday,09:00,17:00,15,32
SCHED002909,DOC000582,Thursday,09:00,17:00,15,32
SCHED002910,DOC000582,Friday,09:00,17:00,15,32
SCHED002911,DOC000583,Monday,09:00,17:00,15,32
SCHED002912,DOC000583,Tuesday,09:00,17:00,15,32
SCHED002913,DOC000583,Wednesday,09:00,17:00,15,32
SCHED002914,DOC000583,Thursday,09:00,17:00,15,32
SCHED002915,DOC000583,Friday,09:00,17:00,15,32
SCHED002916,DOC000584,Monday,09:00,17:00,15,32
SCHED002917,DOC000584,Tuesday,09:00,17:00,15,32
SCHED002918,DOC000584,Wednesday,09:00,17:00,15,32
SCHED002919,DOC000584,Thursday,09:00,17:00,15,32
SCHED002920,DOC000584,Friday,09:00,17:00,15,32
SCHED002921,DOC000585,Monday,09:00,17:00,15,32
SCHED002922,DOC000585,Tuesday,09:00,17:00,15,32
SCHED002923,DOC000585,Wednesday,09:00,17:00,15,32
SCHED002924,DOC000585,Thursday,09:00,17:00,15,32
SCHED002925,DOC000585,Friday,09:00,17:00,15,32
SCHED002926,DOC000586,Monday,09:00,17:00,15,32
SCHED002927,DOC000586,Tuesday,09:00,17:00,15,32
SCHED002928,DOC000586,Wednesday,09:00,17:00,15,32
SCHED002929,DOC000586,Thursday,09:00,17:00,15,32
SCHED002930,DOC000586,Friday,09:00,17:00,15,32
SCHED002931,DOC000587,Monday,09:00,17:00,15,32
SCHED002932,DOC000587,Tuesday,09:00,17:00,15,32
SCHED002933,DOC000587,Wednesday,09:00,17:00,15,32
SCHED002934,DOC000587,Thursday,09:00,17:00,15,32
SCHED002935,DOC000587,Friday,09:00,17:00,15,32
SCHED002936,DOC000588,Monday,09:00,17:00,15,32
SCHED002937,DOC000588,Tuesday,09:00,17:00,15,32
SCHED002938,DOC000588,Wednesday,09:00,17:00,15,32
SCHED002939,DOC000588,Thursday,09:00,17:00,15,32
SCHED002940,DOC000588,Friday,09:00,17:00,15,32
SCHED002941,DOC000589,Monday,09:00,17:00,15,32
SCHED002942,DOC000589,Tuesday,09:00,17:00,15,32
SCHED002943,DOC000589,Wednesday,09:00,17:00,15,32
SCHED002944,DOC000589,Thursday,09:00,17:00,15,32
SCHED002945,DOC000589,Friday,09:00,17:00,15,32
SCHED002946,DOC000590,Monday,09:00,17:00,15,32
SCHED002947,DOC000590,Tuesday,09:00,17:00,15,32
SCHED002948,DOC000590,Wednesday,09:00,17:00,15,32
SCHED002949,DOC000590,Thursday,09:00,17:00,15,32
SCHED002950,DOC000590,Friday,09:00,17:00,15,32
SCHED002951,DOC000591,Monday,09:00,17:00,15,32
SCHED002952,DOC000591,Tuesday,09:00,17:00,15,32
SCHED002953,DOC000591,Wednesday,09:00,17:00,15,32
SCHED002954,DOC000591,Thursday,09:00,17:00,15,32
SCHED002955,DOC000591,Friday,09:00,17:00,15,32
SCHED002956,DOC000592,Monday,09:00,17:00,15,32
SCHED002957,DOC000592,Tuesday,09:00,17:00,15,32
SCHED002958,DOC000592,Wednesday,09:00,17:00,15,32
SCHED002959,DOC000592,Thursday,09:00,17:00,15,32
SCHED002960,DOC000592,Friday,09:00,17:00,15,32
SCHED002961,DOC000593,Monday,09:00,17:00,15,32
SCHED002962,DOC000593,Tuesday,09:00,17:00,15,32
SCHED002963,DOC000593,Wednesday,09:00,17:00,15,32
SCHED002964,DOC000593,Thursday,09:00,17:00,15,32
SCHED002965,DOC000593,Friday,09:00,17:00,15,32
SCHED002966,DOC000594,Monday,09:00,17:00,15,32
SCHED002967,DOC000594,Tuesday,09:00,17:00,15,32
SCHED002968,DOC000594,Wednesday,09:00,17:00,15,32
SCHED002969,DOC000594,Thursday,09:00,17:00,15,32
SCHED002970,DOC000594,Friday,09:00,17:00,15,32
SCHED002971,DOC000595,Monday,09:00,17:00,15,32
SCHED002972,DOC000595,Tuesday,09:00,17:00,15,32
SCHED002973,DOC000595,Wednesday,09:00,17:00,15,32
SCHED002974,DOC000595,Thursday,09:00,17:00,15,32
SCHED002975,DOC000595,Friday,09:00,17:00,15,32
SCHED002976,DOC000596,Monday,09:00,17:00,15,32
SCHED002977,DOC000596,Tuesday,09:00,17:00,15,32
SCHED002978,DOC000596,Wednesday,09:00,17:00,15,32
SCHED002979,DOC000596,Thursday,09:00,17:00,15,32
SCHED002980,DOC000596,Friday,09:00,17:00,15,32
SCHED002981,DOC000597,Monday,09:00,17:00,15,32
SCHED002982,DOC000597,Tuesday,09:00,17:00,15,32
SCHED002983,DOC000597,Wednesday,09:00,17:00,15,32
SCHED002984,DOC000597,Thursday,09:00,17:00,15,32
SCHED002985,DOC000597,Friday,09:00,17:00,15,32
SCHED002986,DOC000598,Monday,09:00,17:00,15,32
SCHED002987,DOC000598,Tuesday,09:00,17:00,15,32
SCHED002988,DOC000598,Wednesday,09:00,17:00,15,32
SCHED002989,DOC000598,Thursday,09:00,17:00,15,32
SCHED002990,DOC000598,Friday,09:00,17:00,15,32
SCHED002991,DOC000599,Monday,09:00,17:00,15,32
SCHED002992,DOC000599,Tuesday,09:00,17:00,15,32
SCHED002993,DOC000599,Wednesday,09:00,17:00,15,32
SCHED002994,DOC000599,Thursday,09:00,17:00,15,32
SCHED002995,DOC000599,Friday,09:00,17:00,15,32
SCHED002996,DOC000600,Monday,09:00,17:00,15,32
SCHED002997,DOC000600,Tuesday,09:00,17:00,15,32
SCHED002998,DOC000600,Wednesday,09:00,17:00,15,32
SCHED002999,DOC000600,Thursday,09:00,17:00,15,32
SCHED003000,DOC000600,Friday,09:00,17:00,15,32
SCHED003001,DOC000601,Monday,09:00,17:00,15,32
SCHED003002,DOC000601,Tuesday,09:00,17:00,15,32
SCHED003003,DOC000601,Wednesday,09:00,17:00,15,32
SCHED003004,DOC000601,Thursday,09:00,17:00,15,32
SCHED003005,DOC000601,Friday,09:00,17:00,15,32
SCHED003006,DOC000602,Monday,09:00,17:00,15,32
SCHED003007,DOC000602,Tuesday,09:00,17:00,15,32
SCHED003008,DOC000602,Wednesday,09:00,17:00,15,32
SCHED003009,DOC000602,Thursday,09:00,17:00,15,32
SCHED003010,DOC000602,Friday,09:00,17:00,15,32
SCHED003011,DOC000603,Monday,09:00,17:00,15,32
SCHED003012,DOC000603,Tuesday,09:00,17:00,15,32
SCHED003013,DOC000603,Wednesday,09:00,17:00,15,32
SCHED003014,DOC000603,Thursday,09:00,17:00,15,32
SCHED003015,DOC000603,Friday,09:00,17:00,15,32
SCHED003016,DOC000604,Monday,09:00,17:00,15,32
SCHED003017,DOC000604,Tuesday,09:00,17:00,15,32
SCHED003018,DOC000604,Wednesday,09:00,17:00,15,32
SCHED003019,DOC000604,Thursday,09:00,17:00,15,32
SCHED003020,DOC000604,Friday,09:00,17:00,15,32
SCHED003021,DOC000605,Monday,09:00,17:00,15,32
SCHED003022,DOC000605,Tuesday,09:00,17:00,15,32
SCHED003023,DOC000605,Wednesday,09:00,17:00,15,32
SCHED003024,DOC000605,Thursday,09:00,17:00,15,32
SCHED003025,DOC000605,Friday,09:00,17:00,15,32
SCHED003026,DOC000606,Monday,09:00,17:00,15,32
SCHED003027,DOC000606,Tuesday,09:00,17:00,15,32
SCHED003028,DOC000606,Wednesday,09:00,17:00,15,32
SCHED003029,DOC000606,Thursday,09:00,17:00,15,32
SCHED003030,DOC000606,Friday,09:00,17:00,15,32
SCHED003031,DOC000607,Monday,09:00,17:00,15,32
SCHED003032,DOC000607,Tuesday,09:00,17:00,15,32
SCHED003033,DOC000607,Wednesday,09:00,17:00,15,32
SCHED003034,DOC000607,Thursday,09:00,17:00,15,32
SCHED003035,DOC000607,Friday,09:00,17:00,15,32
SCHED003036,DOC000608,Monday,09:00,17:00,15,32
SCHED003037,DOC000608,Tuesday,09:00,17:00,15,32
SCHED003038,DOC000608,Wednesday,09:00,17:00,15,32
SCHED003039,DOC000608,Thursday,09:00,17:00,15,32
SCHED003040,DOC000608,Friday,09:00,17:00,15,32
SCHED003041,DOC000609,Monday,09:00,17:00,15,32
SCHED003042,DOC000609,Tuesday,09:00,17:00,15,32
SCHED003043,DOC000609,Wednesday,09:00,17:00,15,32
SCHED003044,DOC000609,Thursday,09:00,17:00,15,32
SCHED003045,DOC000609,Friday,09:00,17:00,15,32
SCHED003046,DOC000610,Monday,09:00,17:00,15,32
SCHED003047,DOC000610,Tuesday,09:00,17:00,15,32
SCHED003048,DOC000610,Wednesday,09:00,17:00,15,32
SCHED003049,DOC000610,Thursday,09:00,17:00,15,32
SCHED003050,DOC000610,Friday,09:00,17:00,15,32
SCHED003051,DOC000611,Monday,09:00,17:00,15,32
SCHED003052,DOC000611,Tuesday,09:00,17:00,15,32
SCHED003053,DOC000611,Wednesday,09:00,17:00,15,32
SCHED003054,DOC000611,Thursday,09:00,17:00,15,32
SCHED003055,DOC000611,Friday,09:00,17:00,15,32
SCHED003056,DOC000612,Monday,09:00,17:00,15,32
SCHED003057,DOC000612,Tuesday,09:00,17:00,15,32
SCHED003058,DOC000612,Wednesday,09:00,17:00,15,32
SCHED003059,DOC000612,Thursday,09:00,17:00,15,32
SCHED003060,DOC000612,Friday,09:00,17:00,15,32
SCHED003061,DOC000613,Monday,09:00,17:00,15,32
SCHED003062,DOC000613,Tuesday,09:00,17:00,15,32
SCHED003063,DOC000613,Wednesday,09:00,17:00,15,32
SCHED003064,DOC000613,Thursday,09:00,17:00,15,32
SCHED003065,DOC000613,Friday,09:00,17:00,15,32
SCHED003066,DOC000614,Monday,09:00,17:00,15,32
SCHED003067,DOC000614,Tuesday,09:00,17:00,15,32
SCHED003068,DOC000614,Wednesday,09:00,17:00,15,32
SCHED003069,DOC000614,Thursday,09:00,17:00,15,32
SCHED003070,DOC000614,Friday,09:00,17:00,15,32
SCHED003071,DOC000615,Monday,09:00,17:00,15,32
SCHED003072,DOC000615,Tuesday,09:00,17:00,15,32
SCHED003073,DOC000615,Wednesday,09:00,17:00,15,32
SCHED003074,DOC000615,Thursday,09:00,17:00,15,32
SCHED003075,DOC000615,Friday,09:00,17:00,15,32
SCHED003076,DOC000616,Monday,09:00,17:00,15,32
SCHED003077,DOC000616,Tuesday,09:00,17:00,15,32
SCHED003078,DOC000616,Wednesday,09:00,17:00,15,32
SCHED003079,DOC000616,Thursday,09:00,17:00,15,32
SCHED003080,DOC000616,Friday,09:00,17:00,15,32
SCHED003081,DOC000617,Monday,09:00,17:00,15,32
SCHED003082,DOC000617,Tuesday,09:00,17:00,15,32
SCHED003083,DOC000617,Wednesday,09:00,17:00,15,32
SCHED003084,DOC000617,Thursday,09:00,17:00,15,32
SCHED003085,DOC000617,Friday,09:00,17:00,15,32
SCHED003086,DOC000618,Monday,09:00,17:00,15,32
SCHED003087,DOC000618,Tuesday,09:00,17:00,15,32
SCHED003088,DOC000618,Wednesday,09:00,17:00,15,32
SCHED003089,DOC000618,Thursday,09:00,17:00,15,32
SCHED003090,DOC000618,Friday,09:00,17:00,15,32
SCHED003091,DOC000619,Monday,09:00,17:00,15,32
SCHED003092,DOC000619,Tuesday,09:00,17:00,15,32
SCHED003093,DOC000619,Wednesday,09:00,17:00,15,32
SCHED003094,DOC000619,Thursday,09:00,17:00,15,32
SCHED003095,DOC000619,Friday,09:00,17:00,15,32
SCHED003096,DOC000620,Monday,09:00,17:00,15,32
SCHED003097,DOC000620,Tuesday,09:00,17:00,15,32
SCHED003098,DOC000620,Wednesday,09:00,17:00,15,32
SCHED003099,DOC000620,Thursday,09:00,17:00,15,32
SCHED003100,DOC000620,Friday,09:00,17:00,15,32
SCHED003101,DOC000621,Monday,09:00,17:00,15,32
SCHED003102,DOC000621,Tuesday,09:00,17:00,15,32
SCHED003103,DOC000621,Wednesday,09:00,17:00,15,32
SCHED003104,DOC000621,Thursday,09:00,17:00,15,32
SCHED003105,DOC000621,Friday,09:00,17:00,15,32
SCHED003106,DOC000622,Monday,09:00,17:00,15,32
SCHED003107,DOC000622,Tuesday,09:00,17:00,15,32
SCHED003108,DOC000622,Wednesday,09:00,17:00,15,32
SCHED003109,DOC000622,Thursday,09:00,17:00,15,32
SCHED003110,DOC000622,Friday,09:00,17:00,15,32
SCHED003111,DOC000623,Monday,09:00,17:00,15,32
SCHED003112,DOC000623,Tuesday,09:00,17:00,15,32
SCHED003113,DOC000623,Wednesday,09:00,17:00,15,32
SCHED003114,DOC000623,Thursday,09:00,17:00,15,32
SCHED003115,DOC000623,Friday,09:00,17:00,15,32
SCHED003116,DOC000624,Monday,09:00,17:00,15,32
SCHED003117,DOC000624,Tuesday,09:00,17:00,15,32
SCHED003118,DOC000624,Wednesday,09:00,17:00,15,32
SCHED003119,DOC000624,Thursday,09:00,17:00,15,32
SCHED003120,DOC000624,Friday,09:00,17:00,15,32
SCHED003121,DOC000625,Monday,09:00,17:00,15,32
SCHED003122,DOC000625,Tuesday,09:00,17:00,15,32
SCHED003123,DOC000625,Wednesday,09:00,17:00,15,32
SCHED003124,DOC000625,Thursday,09:00,17:00,15,32
SCHED003125,DOC000625,Friday,09:00,17:00,15,32
SCHED003126,DOC000626,Monday,09:00,17:00,15,32
SCHED003127,DOC000626,Tuesday,09:00,17:00,15,32
SCHED003128,DOC000626,Wednesday,09:00,17:00,15,32
SCHED003129,DOC000626,Thursday,09:00,17:00,15,32
SCHED003130,DOC000626,Friday,09:00,17:00,15,32
SCHED003131,DOC000627,Monday,09:00,17:00,15,32
SCHED003132,DOC000627,Tuesday,09:00,17:00,15,32
SCHED003133,DOC000627,Wednesday,09:00,17:00,15,32
SCHED003134,DOC000627,Thursday,09:00,17:00,15,32
